M35027.1	65569	66069	2412730
M35027.1	66069	66569	2846050
M35027.1	66569	67069	2691332
M35027.1	67069	67569	2216603
M35027.1	67569	68069	2263788
M35027.1	68069	68569	2222389
M35027.1	68569	69069	2357381
M35027.1	69069	69569	2385328
M35027.1	69569	70069	2372915
M35027.1	70069	70569	2565422
M35027.1	70569	71069	2649265
M35027.1	71069	71569	2481453
M35027.1	71569	72069	1978867
M35027.1	72069	72569	2380868
M35027.1	72569	73069	2379756
M35027.1	73069	73569	2395579
M35027.1	73569	74069	2116442
M35027.1	74069	74569	1910117
M35027.1	74569	75069	2151596
M35027.1	75069	75569	2234716
M35027.1	75569	76069	2271203
M35027.1	76069	76569	2091114
M35027.1	76569	77069	2279045
M35027.1	77069	77569	2265457
M35027.1	77569	78069	2692613
M35027.1	78069	78569	2404213
M35027.1	78569	79069	2507358
M35027.1	79069	79569	2731641
M35027.1	79569	80069	2742972
M35027.1	80069	80569	2646239
M35027.1	80569	81069	2207881
M35027.1	81069	81569	2256311
M35027.1	81569	82069	2525017
M35027.1	82069	82569	2653394
M35027.1	82569	83069	2476992
M35027.1	83069	83569	2146304
M35027.1	83569	84069	2510092
M35027.1	84069	84569	1879993
M35027.1	84569	85069	2578029
M35027.1	85069	85569	2555570
M35027.1	85569	86069	2228997
M35027.1	86069	86569	1961623
M35027.1	86569	87069	2582304
M35027.1	87069	87569	2150823
M35027.1	87569	88069	2533692
M35027.1	88069	88569	2608729
M35027.1	88569	89069	2818916
M35027.1	89069	89569	2647713
M35027.1	89569	90069	2800931
M35027.1	90069	90569	2474747
M35027.1	90569	91069	2289930
M35027.1	91069	91569	2371096
M35027.1	91569	92069	2553650
M35027.1	92069	92569	2510264
M35027.1	92569	93069	2214705
M35027.1	93069	93569	2573828
M35027.1	93569	94069	2260584
M35027.1	94069	94569	2331132
M35027.1	94569	95069	1919494
M35027.1	95069	95569	2318608
M35027.1	95569	96069	2225176
M35027.1	96069	96569	2585871
M35027.1	96569	97069	2673007
M35027.1	97069	97569	2459064
M35027.1	97569	98069	2571812
M35027.1	98069	98569	2327245
M35027.1	98569	99069	2277967
M35027.1	99069	99569	2419471
M35027.1	99569	100069	2259680
M35027.1	100069	100569	2301647
M35027.1	100569	101069	2429451
M35027.1	101069	101569	2710228
M35027.1	101569	102069	2592502
M35027.1	102069	102569	2388798
M35027.1	102569	103069	2572822
M35027.1	103069	103569	2451837
M35027.1	103569	104069	2240056
M35027.1	104069	104569	2566297
M35027.1	104569	105069	2471341
M35027.1	105069	105569	2468877
M35027.1	105569	106069	2504387
M35027.1	106069	106569	2636622
M35027.1	106569	107069	2460561
M35027.1	107069	107569	2348696
M35027.1	107569	108069	1734318
M35027.1	108069	108569	2087444
M35027.1	108569	109069	2335163
M35027.1	109069	109569	2453483
M35027.1	109569	110069	2419162
M35027.1	110069	110569	2429395
M35027.1	110569	111069	2574158
M35027.1	111069	111569	2355982
M35027.1	111569	112069	2446573
M35027.1	112069	112569	2519597
M35027.1	112569	113069	2454937
M35027.1	113069	113569	2482093
M35027.1	113569	114069	2052528
M35027.1	114069	114569	2299500
M35027.1	114569	115069	2721998
M35027.1	115069	115569	2684511
M35027.1	115569	116069	2669954
M35027.1	116069	116569	2610416
M35027.1	116569	117069	2577137
M35027.1	117069	117569	2623120
M35027.1	117569	118069	2474571
M35027.1	118069	118569	2486363
M35027.1	118569	119069	2357552
M35027.1	119069	119569	2340802
M35027.1	119569	120069	2421354
M35027.1	120069	120569	2353706
M35027.1	120569	121069	2340083
M35027.1	121069	121569	2685067
M35027.1	121569	122069	2054814
M35027.1	122069	122569	2545673
M35027.1	122569	123069	2716155
M35027.1	123069	123569	2700937
M35027.1	123569	124069	2525103
M35027.1	124069	124569	2720874
M35027.1	124569	125069	2493972
M35027.1	125069	125569	2596431
M35027.1	125569	126069	2361604
M35027.1	126069	126569	2326643
M35027.1	126569	127069	2301920
M35027.1	127069	127569	2185621
M35027.1	127569	128069	2077372
M35027.1	128069	128569	2512063
M35027.1	128569	129069	2237692
M35027.1	129069	129569	2289208
M35027.1	129569	130069	2807683
M35027.1	130069	130569	2514885
M35027.1	130569	131069	2791415
M35027.1	131069	131569	2029605
M35027.1	131569	132069	2611268
M35027.1	132069	132569	2350510
M35027.1	132569	133069	2367881
M35027.1	133069	133569	2383639
M35027.1	133569	134069	2395925
M35027.1	134069	134569	2446033
M35027.1	134569	135069	2723492
M35027.1	135069	135569	2749032
M35027.1	135569	136069	2539153
M35027.1	136069	136569	2891766
M35027.1	136569	137069	2614760
M35027.1	137069	137569	2924912
M35027.1	137569	138069	2631080
M35027.1	138069	138569	2515551
M35027.1	138569	139069	1934599
M35027.1	139069	139569	2249565
M35027.1	139569	140069	2426999
M35027.1	140069	140569	2077106
M35027.1	140569	141069	1517560
M35027.1	141069	141569	2189315
M35027.1	141569	142069	2336263
M35027.1	142069	142569	2065212
M35027.1	142569	143069	2240012
M35027.1	143069	143569	1962388
M35027.1	143569	144069	2387153
M35027.1	144069	144569	2254232
M35027.1	144569	145069	2378577
M35027.1	145069	145569	2705372
M35027.1	145569	146069	2758890
M35027.1	146069	146569	2394482
M35027.1	146569	147069	2009363
M35027.1	147069	147569	2602652
M35027.1	147569	148069	2592421
M35027.1	148069	148569	2229018
M35027.1	148569	149069	2611914
M35027.1	149069	149569	1694385
M35027.1	149569	150069	2167423
M35027.1	150069	150569	2161841
M35027.1	150569	151069	2360866
M35027.1	151069	151569	2892483
M35027.1	151569	152069	2396856
M35027.1	152069	152569	2435710
M35027.1	152569	153069	2317875
M35027.1	153069	153569	2729389
M35027.1	153569	154069	2267011
M35027.1	154069	154569	2318808
M35027.1	154569	155069	1763454
M35027.1	155069	155569	2258665
M35027.1	155569	156069	2598579
M35027.1	156069	156569	2743758
M35027.1	156569	157069	2546000
M35027.1	157069	157569	2780483
M35027.1	157569	158069	2613579
M35027.1	158069	158569	2129421
M35027.1	158569	159069	2523441
M35027.1	159069	159569	1574029
M35027.1	159569	160069	2191456
M35027.1	160069	160569	2621830
M35027.1	160569	161069	2687984
M35027.1	161069	161569	2441526
M35027.1	161569	162069	2692918
M35027.1	162069	162569	2640949
M35027.1	162569	163069	2006394
M35027.1	163069	163569	2461382
M35027.1	163569	164069	2615883
M35027.1	164069	164569	2624973
M35027.1	164569	165069	2672199
M35027.1	165069	165569	2200105
M35027.1	165569	166069	1559979
M35027.1	166069	166569	2082109
M35027.1	166569	167069	2090146
M35027.1	167069	167569	2192439
M35027.1	167569	168069	2952781
M35027.1	168069	168569	2000911
M35027.1	168569	169069	1899551
M35027.1	169069	169569	1900642
M35027.1	169569	170069	2885382
M35027.1	170069	170569	2644638
M35027.1	170569	171069	2609198
M35027.1	171069	171569	1769062
M35027.1	171569	172069	2736681
M35027.1	172069	172569	1945409
M35027.1	172569	173069	2976161
M35027.1	173069	173569	2846622
M35027.1	173569	174069	2838670
M35027.1	174069	174569	2453212
M35027.1	174569	175069	2874226
M35027.1	175069	175569	2292072
M35027.1	175569	176069	2440578
M35027.1	176069	176569	2216597
M35027.1	176569	177069	2687453
M35027.1	177069	177569	2215503
M35027.1	177569	178069	1971602
M35027.1	178069	178569	2637402
M35027.1	178569	179069	2581353
M35027.1	179069	179569	1771628
M35027.1	179569	179669	488508
