M35027.1	129069	129569	2353337
M35027.1	129569	130069	2823039
M35027.1	130069	130569	2668549
M35027.1	130569	131069	2740416
M35027.1	131069	131569	2142606
M35027.1	131569	132069	2609937
M35027.1	132069	132569	2429221
M35027.1	132569	133069	2302829
M35027.1	133069	133569	2860540
M35027.1	133569	134069	2781935
M35027.1	134069	134569	2164023
M35027.1	134569	135069	2599442
M35027.1	135069	135569	2686472
M35027.1	135569	136069	2365395
M35027.1	136069	136569	2650091
M35027.1	136569	137069	2314149
M35027.1	137069	137569	2638820
M35027.1	137569	138069	2293061
M35027.1	138069	138569	2453124
M35027.1	138569	139069	2298019
M35027.1	139069	139569	2075037
M35027.1	139569	140069	2374715
M35027.1	140069	140569	2445038
M35027.1	140569	141069	1718863
M35027.1	141069	141569	2297351
M35027.1	141569	142069	2326262
M35027.1	142069	142569	2243353
M35027.1	142569	143069	2357914
M35027.1	143069	143569	2653225
M35027.1	143569	144069	2759479
M35027.1	144069	144569	2608844
M35027.1	144569	145069	2823437
M35027.1	145069	145569	2994561
M35027.1	145569	146069	2998204
M35027.1	146069	146569	2835215
M35027.1	146569	147069	2835279
M35027.1	147069	147569	2609429
M35027.1	147569	148069	2785770
M35027.1	148069	148569	2520734
M35027.1	148569	149069	2563773
M35027.1	149069	149569	1942823
M35027.1	149569	150069	2672700
M35027.1	150069	150569	2720018
M35027.1	150569	151069	2531316
M35027.1	151069	151569	2926742
M35027.1	151569	152069	2680653
M35027.1	152069	152569	2902669
M35027.1	152569	153069	2888968
M35027.1	153069	153569	2518456
M35027.1	153569	154069	2340311
M35027.1	154069	154569	2422167
M35027.1	154569	155069	2576103
M35027.1	155069	155569	2393327
M35027.1	155569	156069	2332846
M35027.1	156069	156569	2397826
M35027.1	156569	157069	2849277
M35027.1	157069	157569	2878663
M35027.1	157569	158069	2560210
M35027.1	158069	158569	2787929
M35027.1	158569	159069	2699955
M35027.1	159069	159569	2111005
M35027.1	159569	160069	2182623
M35027.1	160069	160569	2664525
M35027.1	160569	161069	2834425
M35027.1	161069	161569	2860626
M35027.1	161569	162069	3071388
M35027.1	162069	162569	2621603
M35027.1	162569	163069	2391386
M35027.1	163069	163569	2559080
M35027.1	163569	164069	2784449
M35027.1	164069	164569	2443969
M35027.1	164569	165069	2749796
M35027.1	165069	165569	2866033
M35027.1	165569	166069	2704087
M35027.1	166069	166569	2987631
M35027.1	166569	167069	2828647
M35027.1	167069	167569	2681877
M35027.1	167569	168069	2784588
M35027.1	168069	168569	2050004
M35027.1	168569	169069	2817050
M35027.1	169069	169569	2936982
M35027.1	169569	170069	2987373
M35027.1	170069	170569	2782761
M35027.1	170569	171069	2544237
M35027.1	171069	171569	2789348
M35027.1	171569	172069	2876592
M35027.1	172069	172569	2601535
M35027.1	172569	173069	2937421
M35027.1	173069	173569	2936968
M35027.1	173569	174069	2768054
M35027.1	174069	174569	2580587
M35027.1	174569	175069	2907098
M35027.1	175069	175569	2815281
M35027.1	175569	176069	2715562
M35027.1	176069	176569	2931769
M35027.1	176569	177069	3014675
M35027.1	177069	177569	3035325
M35027.1	177569	178069	2699631
M35027.1	178069	178569	2903174
M35027.1	178569	179069	3060394
M35027.1	179069	179569	2891670
M35027.1	179569	179669	595212
